day,portfolio_value,raw_reward,risk_adjusted_reward,volatility_metric,risk_penalty
235,1119520.8243300116,1.346382706206874,1.086396393421052,2.5998631278582196,0.25998631278582196
236,1129387.7297020229,0.9866905372011243,0.7272653921825729,2.5942514501855136,0.25942514501855135
237,1134242.391161938,0.4854661459915107,0.2296627741103594,2.558033718811513,0.2558033718811513
238,1149511.4161611674,1.526902499922947,1.2621789804208694,2.647235195020776,0.2647235195020776
239,1162116.9976626553,1.2605581501487877,0.9760634051460333,2.844947450027543,0.28449474500275435
240,1177799.0752210277,1.5682077558372403,1.2803911915135773,2.8781656432366307,0.2878165643236631
241,1173491.3374995769,-0.430773772145086,-0.7147239285041325,2.8395015635904652,0.2839501563590465
242,1183396.5700887188,0.9905232589141932,0.710090077795747,2.8043318111844626,0.2804331811184463
243,1169498.3283484767,-1.3898241740242112,-1.6730681879425076,2.832440139182963,0.2832440139182963
244,1177224.1909800533,0.7725862631576602,0.49272841033254117,2.7985785282511904,0.27985785282511905
245,1164317.8855238575,-1.2906305456195726,-1.5673249461226044,2.766944005030317,0.27669440050303173
246,1169643.1398777927,0.5325254353935132,0.26341861551636414,2.69106819877149,0.269106819877149
247,1168342.6330307545,-0.13005068470381667,-0.3920697973263523,2.620191126225356,0.26201911262253563
248,1166676.7680480578,-0.1665864982696716,-0.42173509460184744,2.5514859633217584,0.25514859633217585
249,1166525.4458014492,-0.015132224660855719,-0.2636969958212776,2.485647711604219,0.2485647711604219
250,1166525.4458014492,-0.2636969958212776,-0.5122617669816995,2.485647711604219,0.2485647711604219
